STATE_NAME,PC_NAME,CANDIDATES NAME,SEX,AGE,CATEGORY,PARTY NAME,PARTY SYMBOL,GENERAL,POSTAL ,TOTAL,OVER TOTAL ELECTORS IN CONSTITUENCY,OVER TOTAL VOTES POLLED IN CONSTITUENCY,Total Electors,,
Karnataka,Davanagere,G.M.SIDDESHI,M,49,GEN,IND,Cauliflower,2732,0,2732,0.1794167249,0.2449936375,1522712,,
Karnataka,Davanagere,S.S. SUBHAN KHAN,M,46,GEN,IND,Scissors,3312,0,3312,0.2175066592,0.2970054639,1522712,,
Karnataka,Davanagere,K SYED ZABIULLA,M,50,GEN,IND,Trumpet,1582,0,1582,0.1038935794,0.1418667403,1522712,,
Karnataka,Davanagere,B. GNANA PRAKASH,M,31,GEN,IND,Kite,7097,0,7097,0.4660763165,0.6364274691,1522712,,
Karnataka,Davanagere,None of the Above,,,,NOTA,NOTA,4535,1,4536,0.297889555,0.4067683528,1522712,,
Karnataka,Shimoga,KUNAJE  MANJUNATHA  GOWDA,M,43,GEN,BSP,Elephant,5053,0,5053,0.3234452003,0.4470257263,1562243,,
Karnataka,Shimoga,GEETHA  SHIVARAJKUMAR,F,49,GEN,JD(S),A lady farmer carrying paddy on her head,240533,103,240636,15.4032375245,21.2884390814,1562243,,
Karnataka,Shimoga,MANJUNATH BHANDARY,M,52,GEN,INC,Hand,242846,65,242911,15.5488614767,21.4897023957,1562243,,
Karnataka,Shimoga,B. S. YEDDYURAPPA,M,71,GEN,BJP,Lotus,605654,562,606216,38.8042065159,53.6303478538,1562243,,
Karnataka,Shimoga,B. DHARMAPPA,M,77,GEN,JD(U),Arrow,4537,0,4537,0.2904157676,0.4013765526,1562243,,
Karnataka,Shimoga,FAYAZ AHAMED   ALIAS   MOHAMAD FAYAZ AHAMED,M,46,GEN,SJPA,Gas Cylinder,1339,0,1339,0.0857100976,0.1184578364,1562243,,
Karnataka,Shimoga,B.K. SHASHI KUMAR,M,31,GEN,KAP,Batsman,3869,0,3869,0.2476567346,0.3422803355,1562243,,
Karnataka,Shimoga,K.G. SREEDHAR,M,49,GEN,AAAP,Broom,7539,3,7542,0.4827674056,0.6672210623,1562243,,
Karnataka,Shimoga,ANIL.M.R,M,33,GEN,IND,Coconut,1517,0,1517,0.0971039717,0.134205032,1562243,,
Karnataka,Shimoga,MAINUDDIN M.S.,M,40,GEN,IND,Cup & Saucer,1294,1,1295,0.0828936343,0.1145652712,1562243,,
Karnataka,Shimoga,SHRILATHA SHETTY,F,41,GEN,IND,Television,2070,3,2073,0.1326938255,0.1833929014,1562243,,
Karnataka,Shimoga,S. SATISH SALIAN,M,46,GEN,IND,Auto- Rickshaw,2234,0,2234,0.1429995206,0.1976361513,1562243,,
Karnataka,Shimoga,H.  SURESHA POOJARI,M,42,GEN,IND,Bat,2709,0,2709,0.1734045216,0.239658162,1562243,,
Karnataka,Shimoga,None of the Above,,,,NOTA,NOTA,7073,4,7077,0.4530025099,0.6260837255,1562243,,
Karnataka,Udupi Chikmagalur,K JAYAPRAKASH HEGDE,M,61,GEN,INC,Hand,399216,309,399525,28.7988703188,38.6265658733,1387294,,
Karnataka,Udupi Chikmagalur,ZAKIR HUSSAIN,M,41,GEN,BSP,Elephant,7445,4,7449,0.5369445842,0.7201784349,1387294,,
Karnataka,Udupi Chikmagalur,V. DHANANJAYA KUMAR,M,63,GEN,JD(S),A lady farmer carrying paddy on her head,14886,9,14895,1.0736729201,1.4400668261,1387294,,
Karnataka,Udupi Chikmagalur,S VIJAYA KUMAR,M,41,GEN,CPI,Ears of Corn And Sickle,9689,2,9691,0.6985541637,0.9369377383,1387294,,
Karnataka,Udupi Chikmagalur,SHOBHA KARANDLAJE,F,47,GEN,BJP,Lotus,580450,718,581168,41.892201653,56.1880333782,1387294,,
Karnataka,Udupi Chikmagalur,GURUDEVA S  H,M,32,GEN,AAAP,Broom,6043,6,6049,0.4360287005,0.5848247218,1387294,,
Karnataka,Udupi Chikmagalur,COMRADE C J JAGANNATH,M,35,SC,CPIM,Saw,1612,0,1612,0.1161974318,0.1558501325,1387294,,
Karnataka,Udupi Chikmagalur,M D MAINUDDIN KHAN ALIAS ASFIYA,M,38,GEN,IND,Electric Pole,1214,0,1214,0.0875084877,0.1173710055,1387294,,
Karnataka,Udupi Chikmagalur,MANJUNATHA G,M,28,SC,IND,Ceiling Fan,1089,0,1089,0.078498141,0.1052858525,1387294,,
Karnataka,Udupi Chikmagalur,SRINIVASA POOJARY,M,57,GEN,IND,Diesel Pump,1897,2,1899,0.136885188,0.1835976437,1387294,,
Karnataka,Udupi Chikmagalur,SUDHEER KANCHAN,M,59,GEN,IND,Letter Box,1689,0,1689,0.1217478054,0.1632945867,1387294,,
Karnataka,Udupi Chikmagalur,None of the Above,,,,NOTA,NOTA,7821,7,7828,0.5642639556,0.7568206186,1387294,,
Karnataka,Hassan,A.P. AHAMAD,M,70,GEN,BSP,Elephant,18902,3,18905,1.2107056996,1.6474500471,1561486,,
Karnataka,Hassan,H.D. DEVEGOWDA,M,81,GEN,JD(S),A lady farmer carrying paddy on her head,509601,240,509841,32.6510132015,44.4293879642,1561486,,
Karnataka,Hassan,MANJU. A.,M,56,GEN,INC,Hand,409240,139,409379,26.2172699595,35.6747660848,1561486,,
Karnataka,Hassan,C.H. VIJAYASHANKAR,M,58,GEN,BJP,Lotus,165416,272,165688,10.6109180614,14.4386513306,1561486,,
Karnataka,Hassan,MANJUNATHA,M,34,SC,BDBRAJP,Sewing Machine,3534,2,3536,0.2264509576,0.3081398237,1561486,,
Karnataka,Hassan,RUDREGOWDA,M,48,GEN,JVBP,Grapes,3262,0,3262,0.2089035701,0.2842624731,1561486,,
Karnataka,Hassan,H.D. REVANNA,M,39,GEN,KAP,Batsman,6798,0,6798,0.4353545277,0.5924022968,1561486,,
Karnataka,Hassan,SANTHOSH MOHAN,M,39,GEN,AAAP,Broom,8014,4,8018,0.5134852314,0.6987175074,1561486,,
Karnataka,Hassan,T.D. JAGADEESHA,M,32,SC,IND,Auto- Rickshaw,2083,0,2083,0.1333985703,0.1815201507,1561486,,
Karnataka,Hassan,JAVARAIAH,M,37,SC,IND,Television,1581,0,1581,0.101249707,0.1377740558,1561486,,
Karnataka,Hassan,DR. BANUPRAKASH. K,M,40,GEN,IND,Window,1456,0,1456,0.093244512,0.1268811039,1561486,,
Karnataka,Hassan,S.N. MALLAPPA,M,50,SC,IND,Pen Nib with Seven Rays,2387,1,2388,0.1529312463,0.2080989533,1561486,,
Karnataka,Hassan,M.MAHESH (HARSHA),M,43,GEN,IND,Camera,3062,0,3062,0.196095258,0.26683375,1561486,,
Karnataka,Hassan,S.B. RAJEGOWDA,M,68,GEN,IND,Table,3841,0,3841,0.2459836335,0.3347186263,1561486,,
Karnataka,Hassan,None of the Above,,,,NOTA,NOTA,7331,3,7334,0.4696808041,0.6391112746,1561486,,
Karnataka,Dakshina Kannada,JANARDHANA POOJARY,M,76,GEN,INC,Hand,498972,58,499030,31.8824394542,41.3247641359,1565219,,
Karnataka,Dakshina Kannada,NALIN KUMAR KATEEL,M,48,GEN,BJP,Lotus,642452,287,642739,41.0638383511,53.2253322965,1565219,,
Karnataka,Dakshina Kannada,MOOSE KUNHI ALIAS ABDUL KAREEM,M,39,GEN,BSP,Elephant,4471,0,4471,0.2856469286,0.3702443149,1565219,,
Karnataka,Dakshina Kannada,K YADAVA SHETTY,M,50,GEN,CPM,"Hammer, Sickle and Star",9393,1,9394,0.6001716054,0.7779188311,1565219,,
Karnataka,Dakshina Kannada,M. R. VASUDEVA,M,61,GEN,AAAP,Broom,5440,2,5442,0.347682976,0.4506529997,1565219,,
Karnataka,Dakshina Kannada,SUPREETH KUMAR POOJARY,M,38,GEN,HJP,Cup & Saucer,657,0,657,0.0419749569,0.0544062883,1565219,,
Karnataka,Dakshina Kannada,HANEEF KHAN KODAJE,M,44,GEN,SDPI,Auto- Rickshaw,27253,1,27254,1.7412259882,2.2569086463,1565219,,
Karnataka,Dakshina Kannada,ADVOCATE ANANDA GATTY,M,64,GEN,IND,Gas Cylinder,1116,0,1116,0.0712999267,0.0924161609,1565219,,
Karnataka,Dakshina Kannada,K. KUSHALA BELLARE,M,63,SC,IND,Cauliflower,800,1,801,0.0511749474,0.0663309542,1565219,,
Karnataka,Dakshina Kannada,DEEPAK RAJESH COELHO,M,38,GEN,IND,Diesel Pump,904,1,905,0.057819385,0.0749432129,1565219,,
Karnataka,Dakshina Kannada,MAXIM PINTO,M,49,GEN,IND,Coconut,1072,0,1072,0.0684888185,0.088772513,1565219,,
Karnataka,Dakshina Kannada,SUDATTA JAIN SHIRTHADY,M,37,GEN,IND,Chappals,1613,0,1613,0.1030526719,0.1335728204,1565219,,
Karnataka,Dakshina Kannada,SUBRAMANYA GOWDA K.,M,42,GEN,IND,Frock,2449,1,2450,0.1565276169,0.2028849411,1565219,,
Karnataka,Dakshina Kannada,K.N. SOMASHEKAR,M,42,GEN,IND,Basket containing Fruits,3421,0,3421,0.2185636643,0.2832936259,1565219,,
Karnataka,Dakshina Kannada,None of the Above,,,,NOTA,NOTA,7107,2,7109,0.4541856443,0.5886975698,1565219,,
Karnataka,Chitradurga,B.N.CHANDRAPPA,M,58,SC,INC,Hand,467372,139,467511,28.1416645147,42.5914099475,1661277,,
Karnataka,Chitradurga,JANARDHANA SWAMY,M,46,SC,BJP,Lotus,365963,257,366220,22.0444874636,33.3635489881,1661277,,
Karnataka,Chitradurga,T.D.RAJAGIRI,M,54,SC,BSP,Elephant,9441,0,9441,0.5682977613,0.8600984818,1661277,,
Karnataka,Chitradurga,GULLIHATTY.D.SHEKHAR,M,45,SC,JD(S),A lady farmer carrying paddy on her head,202044,64,202108,12.1658218346,18.4125393449,1661277,,
Karnataka,Chitradurga,M.KUMBAIAH,M,56,SC,JD(U),Arrow,3970,0,3970,0.2389727902,0.3616768322,1661277,,
Karnataka,Chitradurga,S. MEETYA NAIK,M,43,SC,SP,Bicycle,3558,0,3558,0.2141725913,0.3241426118,1661277,,
Karnataka,Chitradurga,MOHANA DASARI,M,31,SC,AAAP,Broom,14226,0,14226,0.8563291974,1.2960238324,1661277,,
Karnataka,Chitradurga,H.SIDDAGANGAPPA,M,46,SC,ANC,Candles,2951,0,2951,0.1776344342,0.2688434085,1661277,,
Karnataka,Chitradurga,GANESHA,M,53,SC,IND,Telephone,2815,1,2816,0.1695081555,0.2565445742,1661277,,
Karnataka,Chitradurga,T.DAYANANDA,M,34,SC,IND,Letter Box,1818,0,1818,0.1094338873,0.1656243025,1661277,,
Karnataka,Chitradurga,BASAVANAGIDEVA SHARANARU,M,39,SC,IND,Ring,2171,0,2171,0.1306826014,0.1977834767,1661277,,
Karnataka,Chitradurga,T.BHAVANA,O,34,SC,IND,Gas Cylinder,3601,0,3601,0.2167609616,0.3280600183,1661277,,
Karnataka,Chitradurga,N.S.MANJUNATHA NERENAHAL,M,54,SC,IND,Harmonium,2702,0,2702,0.1626459645,0.2461588918,1661277,,
Karnataka,Chitradurga,T.SOMESH SHILPI,M,42,SC,IND,Diesel Pump,4511,0,4511,0.2715380999,0.410963272,1661277,,
Karnataka,Chitradurga,None of the Above,,,,NOTA,NOTA,8894,1,8895,0.5354314783,0.8103565295,1661277,,
Karnataka,Tumkur,A.KRISHNAPPA,M,68,GEN,JD(S),A lady farmer carrying paddy on her head,258603,80,258683,17.0352277681,23.4737221316,1518518,,
Karnataka,Tumkur,CHINNAPPA.V,M,33,GEN,CPI,Ears of Corn And Sickle,10448,0,10448,0.6880392593,0.9480849102,1518518,,
Karnataka,Tumkur,NILUFAR JAMANI AHMED,F,41,GEN,BSP,Elephant,4731,1,4732,0.3116196186,0.4293968028,1518518,,
Karnataka,Tumkur,G.S.BASAVARAJ,M,73,GEN,BJP,Lotus,355394,433,355827,23.4325177574,32.2888791491,1518518,,
Karnataka,Tumkur,MUDDAHANUMEGOWDA.S.P.,M,59,GEN,INC,Hand,429635,233,429868,28.3083901541,39.0075961129,1518518,,
Karnataka,Tumkur,A.S.D''''SILVA,M,61,GEN,AAAP,Broom,8321,1,8322,0.5480343335,0.7551648758,1518518,,
Karnataka,Tumkur,H.L.MOHAN KUMAR,M,34,GEN,HJP,Cup & Saucer,1528,0,1528,0.1006244246,0.1386556033,1518518,,
Karnataka,Tumkur,B.VENKATESHA,M,36,GEN,KAP,Batsman,2390,0,2390,0.1573902976,0.2168762381,1518518,,
Karnataka,Tumkur,ANWAR,M,58,GEN,IND,Diesel Pump,1245,0,1245,0.0819878329,0.1129752788,1518518,,
Karnataka,Tumkur,GOVINDARJU.G,M,58,SC,IND,Battery Torch,1063,0,1063,0.0700024629,0.0964600172,1518518,,
Karnataka,Tumkur,G.NAGENDRA,M,38,SC,IND,Window,1094,0,1094,0.072043927,0.0992730563,1518518,,
Karnataka,Tumkur,BRAHMANANDA REDDY,M,34,GEN,IND,Coconut,1673,0,1673,0.1101732084,0.1518133667,1518518,,
Karnataka,Tumkur,L.P.YADUNANDANA,M,51,GEN,IND,Ceiling Fan,1507,0,1507,0.0992414973,0.1367499961,1518518,,
Karnataka,Tumkur,SHIVAKUMAR,M,44,GEN,IND,Gas Cylinder,1674,0,1674,0.110239062,0.1519041099,1518518,,
Karnataka,Tumkur,K.V.SRINIVAS KALKERE,M,38,SC,IND,Cauliflower,2195,0,2195,0.1445488298,0.1991813149,1518518,,
Karnataka,Tumkur,S.B.HANUMANTHARAYAPPA,M,45,GEN,IND,Brush,6301,0,6301,0.4149440441,0.571772877,1518518,,
Karnataka,Tumkur,None of the Above,,,,NOTA,NOTA,12933,1,12934,0.8517515104,1.1736724951,1518518,,
Karnataka,Mandya,M.KRISHNAMURTHY,M,40,SC,BSP,Elephant,22366,25,22391,1.3413712167,1.8768099846,1669262,,
Karnataka,Mandya,C.S.PUTTARAJU,M,50,GEN,JD(S),A lady farmer carrying paddy on her head,523942,428,524370,31.4132832353,43.9526082638,1669262,,
Karnataka,Mandya,RAMYA,F,31,GEN,INC,Hand,518568,284,518852,31.0827179915,43.4900903997,1669262,,
Karnataka,Mandya,PROF. B.SHIVALINGAIAH,M,63,GEN,BJP,Lotus,86909,84,86993,5.2114647072,7.2917391359,1669262,,
Karnataka,Mandya,H.K.KRISHNA,M,42,SC,KAP,Batsman,8604,0,8604,0.5154373609,0.7211858831,1669262,,
Karnataka,Mandya,KRISHNAMURTHY KOMMERAHALLI,M,52,SC,RPI(A),Sewing Machine,1643,0,1643,0.0984267299,0.1377159932,1669262,,
Karnataka,Mandya,JAYACHANDRA,M,52,SC,BMUP,Cot,1119,0,1119,0.0670356121,0.0937943983,1669262,,
Karnataka,Mandya,K.MAHADEVAPPA,M,66,GEN,BDBRAJP,Diesel Pump,1423,0,1423,0.085247253,0.119275629,1669262,,
Karnataka,Mandya,K.SHIVANANDA,M,52,GEN,HJP,Cup & Saucer,1165,0,1165,0.069791321,0.0976501109,1669262,,
Karnataka,Mandya,DR. C.S.HANUMANTHAPPA,M,70,GEN,AAAP,Broom,4096,2,4098,0.245497711,0.3434936947,1669262,,
Karnataka,Mandya,ARAVIND PREMANAND,M,40,GEN,IND,Whistle,1171,1,1172,0.0702106679,0.0982368497,1669262,,
Karnataka,Mandya,ARUNAKUMARA,M,33,GEN,IND,Kite,1178,1,1179,0.0706300149,0.0988235886,1669262,,
Karnataka,Mandya,ASHRAF,M,36,GEN,IND,Ceiling Fan,2163,0,2163,0.1295782208,0.1813023088,1669262,,
Karnataka,Mandya,K.UDAYAKUMARA,M,41,GEN,IND,Coconut,3070,0,3070,0.1839136097,0.2573269016,1669262,,
Karnataka,Mandya,N.C.PUTTARAJU,M,40,GEN,IND,Television,4019,2,4021,0.240884894,0.3370395672,1669262,,
Karnataka,Mandya,BHANUPRAKASH.K.L,M,33,GEN,IND,Auto- Rickshaw,4354,0,4354,0.2608338296,0.3649515731,1669262,,
Karnataka,Mandya,None of the Above,,,,NOTA,NOTA,6015,6,6021,0.3606983206,0.5046792424,1669262,,
Karnataka,Mysore,ADAGOORU H VISHWANATH,M,64,GEN,INC,Hand,471635,665,472300,27.4093599221,40.7289296993,1723134,,
Karnataka,Mysore,CHANDRASHEKARAIAH,M,71,GEN,JD(S),A lady farmer carrying paddy on her head,138460,127,138587,8.0427291203,11.9510907902,1723134,,
Karnataka,Mysore,PRATHAP SIMHA,M,37,GEN,BJP,Lotus,502543,1365,503908,29.243692017,43.454654895,1723134,,
Karnataka,Mysore,C MOHAN KUMAR,M,40,SC,BSP,Elephant,13613,24,13637,0.7914068204,1.1759907142,1723134,,
Karnataka,Mysore,THIMME GOWDA,M,42,GEN,SJPA,Gas Cylinder,1507,9,1516,0.0879792285,0.1307327068,1723134,,
Karnataka,Mysore,D S NIRVANAPPA,M,50,SC,CPIM,Saw,977,1,978,0.0567570485,0.0843381182,1723134,,
Karnataka,Mysore,PADMAMMA M V,F,59,GEN,AAAP,Broom,5638,12,5650,0.3278909243,0.4872294152,1723134,,
Karnataka,Mysore,S P MAHADEVAPPA,M,67,GEN,JD(U),Arrow,1013,3,1016,0.0589623326,0.0876150594,1723134,,
Karnataka,Mysore,RATHI POOVAIAH,F,36,GEN,KAP,Batsman,3714,12,3726,0.2162339087,0.3213127082,1723134,,
Karnataka,Mysore,HUNSUR K CHANDRASHEKAR,M,35,GEN,DPPS,Coconut,1342,0,1342,0.0778813488,0.1157277655,1723134,,
Karnataka,Mysore,D ESWAR THOREMAVU,M,47,SC,IND,Sewing Machine,1235,11,1246,0.0723101047,0.1074491772,1723134,,
Karnataka,Mysore,BANNUR KUMAR,M,57,GEN,IND,Ceiling Fan,1213,2,1215,0.0705110572,0.1047758831,1723134,,
Karnataka,Mysore,PRAVEEN M S,M,27,GEN,IND,CHESS BOARD,1434,5,1439,0.0835106266,0.1240925891,1723134,,
Karnataka,Mysore,BOJANNA N SOMAIAH,M,32,GEN,IND,HOCKEY & BALL,2032,0,2032,0.1179246652,0.1752301189,1723134,,
Karnataka,Mysore,SAMPATHU N,M,56,GEN,IND,Ring,2076,2,2078,0.1205942196,0.1791969424,1723134,,
Karnataka,Mysore,None of the Above,,,,NOTA,NOTA,8914,10,8924,0.5178935591,0.7695637701,1723134,,
Karnataka,Chamarajanagar,A. R. KRISHNA MURTHY,M,53,SC,BJP,Lotus,426310,290,426600,27.4203117277,37.6415196727,1555781,,
Karnataka,Chamarajanagar,R. DHRUVANARAYANA,M,53,SC,INC,Hand,567587,195,567782,36.4949822629,50.0988685485,1555781,,
Karnataka,Chamarajanagar,M SHIVANNA (KOTE),M,60,SC,JD(S),A lady farmer carrying paddy on her head,58734,26,58760,3.7768811934,5.1847531551,1555781,,
Karnataka,Chamarajanagar,SHIVAMALLU,M,53,SC,BSP,Elephant,34831,15,34846,2.2397753926,3.0746750926,1555781,,
Karnataka,Chamarajanagar,KATHAVARAY,M,54,SC,asdp,Pot,1947,2,1949,0.1252747013,0.1719721562,1555781,,
Karnataka,Chamarajanagar,B GURUSWAMY,M,69,SC,SP,Bicycle,2043,0,2043,0.1313166827,0.1802663495,1555781,,
Karnataka,Chamarajanagar,CHAUDAHALLY JAVARAIAH,M,42,SC,CPI(ML)(L),Flag with Three Stars,2008,0,2008,0.1290670088,0.177178086,1555781,,
Karnataka,Chamarajanagar,PRADEEP KUMAR M,M,29,SC,KAP,Batsman,2491,1,2492,0.1601767858,0.2198843578,1555781,,
Karnataka,Chamarajanagar,KANDEGALA SRINIVASAMURTHY,M,41,SC,CPIM,Saw,1825,0,1825,0.1173044278,0.16103088,1555781,,
Karnataka,Chamarajanagar,SAMPATH KUMAR,M,43,SC,AAAP,Broom,3357,0,3357,0.2157758708,0.2962085831,1555781,,
Karnataka,Chamarajanagar,BANNUR SURENDRA,M,33,SC,SJPA,Gas Cylinder,2762,0,2762,0.1775314135,0.2437081044,1555781,,
Karnataka,Chamarajanagar,ANANDA G,M,29,SC,IND,Candles,3906,0,3906,0.2510636137,0.3446502012,1555781,,
Karnataka,Chamarajanagar,S. GOVINDA NAIK,M,49,SC,IND,Auto- Rickshaw,5398,0,5398,0.3469640007,0.4762984604,1555781,,
Karnataka,Chamarajanagar,NIRMALA KUMARI,F,34,SC,IND,Television,6604,0,6604,0.4244813377,0.5827111953,1555781,,
Karnataka,Chamarajanagar,None of the Above,,,,NOTA,NOTA,12694,3,12697,0.8161174356,1.1203337442,1555781,,
Karnataka,Bangalore Rural,C THOPAIAH,M,64,SC,BSP,Elephant,11593,1,11594,0.5293101984,0.7965061998,2190398,,
Karnataka,Bangalore Rural,R. PRABHAKARA REDDY,M,43,GEN,JD(S),A lady farmer carrying paddy on her head,317828,42,317870,14.5119745361,21.8376251282,2190398,,
Karnataka,Bangalore Rural,MUNIRAJU GOWDA . P,M,35,GEN,BJP,Lotus,421150,93,421243,19.2313451711,28.9393359609,2190398,,
Karnataka,Bangalore Rural,D K SURESH,M,47,GEN,INC,Hand,652626,97,652723,29.799287618,44.8419800125,2190398,,
Karnataka,Bangalore Rural,BASAVEGOWDA,M,30,GEN,RPI(A),Sewing Machine,6154,0,6154,0.2809535071,0.4227789506,2190398,,
Karnataka,Bangalore Rural,K A MOHAN,M,57,SC,KDC,Letter Box,1345,0,1345,0.0614043658,0.0924013144,2190398,,
Karnataka,Bangalore Rural,RAVI KRISHNA REDDY,M,39,GEN,AAAP,Broom,17192,3,17195,0.7850171521,1.1812941268,2190398,,
Karnataka,Bangalore Rural,SHANKARAPPA,M,46,SC,JVBP,Balloon,1008,0,1008,0.046019034,0.0692494609,2190398,,
Karnataka,Bangalore Rural,KENCHAIAH,M,34,GEN,IND,Harmonium,859,0,859,0.0392166173,0.0590131814,2190398,,
Karnataka,Bangalore Rural,J NATARAJU,M,56,GEN,IND,Table Lamp,957,1,958,0.0437363438,0.0658144678,2190398,,
Karnataka,Bangalore Rural,J.T.PRAKASH,M,57,GEN,IND,Diesel Pump,1502,1,1503,0.0686176667,0.1032558926,2190398,,
Karnataka,Bangalore Rural,MALLESHA,M,31,GEN,IND,Shuttle,5420,0,5420,0.2474436153,0.3723532519,2190398,,
Karnataka,Bangalore Rural,M.P.MUNAWER SHARIFF,M,55,GEN,IND,Cup & Saucer,2577,0,2577,0.1176498518,0.1770395443,2190398,,
Karnataka,Bangalore Rural,S.SIDDARAMAIAH (HEGGADE),M,48,GEN,IND,Ring,2142,0,2142,0.0977904472,0.1471551044,2190398,,
Karnataka,Bangalore Rural,SURESH,M,37,GEN,IND,Dish Antenna,2782,0,2782,0.1270088815,0.191123016,2190398,,
Karnataka,Bangalore Rural,None of the Above,,,,NOTA,NOTA,9868,3,9871,0.4506486949,0.6781363376,2190398,,
Karnataka,Bangalore North,ABDUL AZEEM,M,61,GEN,JD(S),A lady farmer carrying paddy on her head,92650,31,92681,3.8593412707,6.8270932793,2401472,,
Karnataka,Bangalore North,C.NARAYANA SWAMY,M,65,GEN,INC,Hand,488356,206,488562,20.3442721797,35.9885882404,2401472,,
Karnataka,Bangalore North,V VELU,M,51,GEN,BSP,Elephant,5584,2,5586,0.2326073342,0.4114774663,2401472,,
Karnataka,Bangalore North,D.V SADANANDA GOWDA,M,61,GEN,BJP,Lotus,717355,971,718326,29.9119040322,52.9135271191,2401472,,
Karnataka,Bangalore North,SUN STAR D.JAYARAM,M,60,SC,GaAP,Air Conditioner,3783,1,3784,0.1575700237,0.2787380474,2401472,,
Karnataka,Bangalore North,BABU  MATHEW,M,64,GEN,AAAP,Broom,28091,16,28107,1.1704071503,2.0704255543,2401472,,
Karnataka,Bangalore North,MUTHURAJU. M,M,47,SC,RPI(A),Sewing Machine,829,0,829,0.0345204941,0.0610660257,2401472,,
Karnataka,Bangalore North,T.S.CHAITHANYA (S.J.R),M,39,GEN,IND,Auto- Rickshaw,911,0,911,0.0379350665,0.0671063322,2401472,,
Karnataka,Bangalore North,MANOHAR H.A.,M,55,GEN,IND,Ceiling Fan,919,0,919,0.0382681955,0.0676956304,2401472,,
Karnataka,Bangalore North,DR.MEERLAYAQ HUSSAIN,M,53,GEN,IND,Stethoscope,612,0,612,0.0254843696,0.0450813121,2401472,,
Karnataka,Bangalore North,MOHAMMED QUTBUDDIN,M,31,GEN,IND,Hat,680,0,680,0.0283159662,0.0500903468,2401472,,
Karnataka,Bangalore North,S. RAMU,M,42,GEN,IND,Whistle,1131,0,1131,0.0470961144,0.0833120327,2401472,,
Karnataka,Bangalore North,MU.VENKATESH SIMHA BHOVI,M,54,SC,IND,Television,1033,0,1033,0.043015284,0.0760931297,2401472,,
Karnataka,Bangalore North,SUNIL.V.J,M,38,GEN,IND,Battery Torch,1561,0,1561,0.0650017989,0.1149868108,2401472,,
Karnataka,Bangalore North,None of the Above,,,,NOTA,NOTA,11990,6,11996,0.4995269568,0.883652647,2401472,,
Karnataka,Bangalore central,NANDINI ALVA,F,52,GEN,JD(S),A lady farmer carrying paddy on her head,20357,30,20387,1.0555249511,1.8971781023,1931456,,
Karnataka,Bangalore central,P.C. MOHAN,M,50,GEN,BJP,Lotus,556710,420,557130,28.8450785314,51.8455307855,1931456,,
Karnataka,Bangalore central,R. MOHAN RAJU,M,52,SC,BSP,Elephant,5802,4,5806,0.30060224,0.5402960741,1931456,,
Karnataka,Bangalore central,RIZWAN ARSHAD,M,34,GEN,INC,Hand,419476,154,419630,21.7260967892,39.0500243813,1931456,,
Karnataka,Bangalore central,ISMAIL KHAN SAIF ALI,M,47,GEN,AITC,Flowers and Grass,2275,1,2276,0.1178385632,0.2118005278,1931456,,
Karnataka,Bangalore central,ZAHEEDA  SHEREEN,F,38,GEN,SUCI,Glass Tumbler,1198,0,1198,0.0620257464,0.1114837576,1931456,,
Karnataka,Bangalore central,V. BALAKRISHNAN,M,49,GEN,AAAP,Broom,39852,17,39869,2.0641940588,3.7101385079,1931456,,
Karnataka,Bangalore central,BUDAYYA .B. PUJERI,M,43,GEN,KAP,Batsman,553,0,553,0.0286312502,0.0514612003,1931456,,
Karnataka,Bangalore central,H.L. MANJUNATHA,M,35,ST,KCVP,Auto- Rickshaw,707,0,707,0.0366045098,0.0657921675,1931456,,
Karnataka,Bangalore central,KADUGUDI SONNAPPA,M,40,SC,RPI(A),Sewing Machine,543,0,543,0.0281135061,0.050530618,1931456,,
Karnataka,Bangalore central,AMBROSE D''''MELLO,M,46,GEN,IND,Bottle,366,0,366,0.018949435,0.0340593116,1931456,,
Karnataka,Bangalore central,DHANANJAYA. H.H,M,42,GEN,IND,FLUTE,422,0,422,0.0218488021,0.0392705724,1931456,,
Karnataka,Bangalore central,G. NARAYANASWAMY (KAPALI),M,43,GEN,IND,Cauliflower,1228,0,1228,0.0635789788,0.1142755045,1931456,,
Karnataka,Bangalore central,B.K. NARAYANA-SWAMY,M,58,GEN,IND,Helmet,700,0,700,0.0362420889,0.0651407599,1931456,,
Karnataka,Bangalore central,PRASHANTH.S.M,M,34,GEN,IND,Coconut,903,0,903,0.0467522946,0.0840315802,1931456,,
Karnataka,Bangalore central,DR. MEER LAYAQ HUSSAIN,M,53,GEN,IND,Stethoscope,1878,0,1878,0.097232347,0.1747633529,1931456,,
Karnataka,Bangalore central,K.MURTHY,M,51,SC,IND,Dish Antenna,1507,0,1507,0.0780240399,0.1402387502,1931456,,
Karnataka,Bangalore central,MODI SAIFULLA,M,34,GEN,IND,Battery Torch,3204,0,3204,0.1658852182,0.2981585638,1931456,,
Karnataka,Bangalore central,BHOVI RAMA C.B.K,M,38,SC,IND,Chappals,942,0,942,0.0487714967,0.0876608511,1931456,,
Karnataka,Bangalore central,RAMANUJ SINGH,M,50,GEN,IND,Bat,1836,0,1836,0.0950578217,0.1708549073,1931456,,
Karnataka,Bangalore central,B.V.VENKATESHAPPA,M,62,GEN,IND,Ceiling Fan,668,0,668,0.0345853077,0.0621628966,1931456,,
